satellite,storm_date,mean_drag_acc,log_drag,drag_tercile,method,window_min,r_native,sigma,beta,SD_pct_native,expl_var_pct,n_valid,r_matched
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,30.0,-0.1309857602961071,1.1453167506983082,-0.042475722853901,244.88927450689792,-126.81633407002462,7920,-0.0487902813244706
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,45.0,-0.1209721481606068,0.9713137739101944,-0.0920829749874754,206.5954490403723,-140.45593779467106,10450,0.0151677141153439
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,60.0,0.2418133303001179,1.029229814618654,-0.481252120263037,228.04669281426544,-33.19075796522994,8771,0.3139959989067269
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,75.0,0.1276819943495387,1.0057894490318169,-0.4120569381948281,240.7786554089003,-39.88671037939591,8774,0.2956184880295323
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,90.0,0.0877156046843246,0.7849650962318024,-0.2905812155759999,182.4110500436016,-59.92856357124556,12964,0.3003279653363955
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,100.0,0.1483394522540802,0.8416205710508605,-0.2832417280142796,170.85819279470505,-59.77758710947103,12770,0.2686458923222793
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,120.0,0.2589331550337123,1.0671424202859323,-0.3551845457377048,203.3030901080213,-33.723910146363245,9943,0.1664084816054451
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,135.0,0.3056771052502207,0.9484164482590154,-0.3913650595679072,172.0714640573588,-25.045696679077658,3756,0.2599328353713959
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,150.0,-0.11831569278299,1.0526755215014485,-0.1055856188649639,320.873208317668,-233.91402863905572,3676,0.2388944606040137
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,180.0,0.0377080387375112,0.9553626034160853,-0.2699141446884994,255.65530094560592,-88.75293769242232,3888,0.3020912976733725
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,210.0,-0.0595953413867007,1.0415584245151874,-0.1855277292498713,253.93468785685388,-122.7213516399088,3325,0.1851686335882228
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,240.0,0.2600019219386516,0.6829591008438203,-0.4433312723143668,160.3172579351351,-13.65459763113228,4421,0.5498428063044721
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,EDR,270.0,0.1455195990433464,0.9359004169275954,-0.3232620262534693,232.55487289206695,-50.31689419845149,3921,0.3295327418455906
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,2.0,-0.1191676578727482,1.3437006194070482,-0.0952876235628897,284.4528318433468,-262.6448765037164,15160,-0.1193537792369357
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,3.0,-0.1261167304541933,1.3408253673906183,-0.0971530731276304,284.2862406794967,-253.4438451052079,15161,-0.1257360395684193
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,5.0,-0.1347839322803479,1.3176103714751668,-0.0808713433206465,277.3273075453613,-238.4958545843953,15067,-0.1322613066383582
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,7.0,-0.1401012891117158,1.303388195270666,-0.0641813180048184,273.97817321958803,-228.70556367270848,15048,-0.1343894397330181
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,10.0,-0.1445792766958489,1.2977403991498089,-0.0570108856602479,275.73399090232874,-210.3166309014717,15054,-0.132215281047159
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,15.0,-0.1475152870309595,1.2253890623357635,-0.0190028096989273,256.54554570836257,-177.6781612562835,14997,-0.1155285747420838
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,20.0,-0.1378322775217906,1.1771419169559214,-0.0048398849491469,246.19943994149244,-149.082219926349,15032,-0.0849505483012565
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,30.0,-0.1204346751685597,1.1590441019353852,-0.0217390257127638,247.14742988760983,-135.77113687029296,15672,-0.0502683859081051
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,45.0,-0.1109315755596895,0.993596867765724,-0.1021625358311904,215.8585065312048,-158.97124661006754,20420,0.0221083169120806
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,60.0,0.2641231083972865,1.0416359609073151,-0.4709515210184174,226.55333671575465,-35.66400058057455,16774,0.3098889431165809
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,75.0,0.1301695832749416,0.9771822246713892,-0.4136434797199171,233.72145753013075,-41.05663141086755,16829,0.2614037900803936
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,90.0,0.1014168996615218,0.983546955552985,-0.3538134441324311,228.64604560665785,-93.85795502201644,24958,0.2484951393452628
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,100.0,0.1298663348144014,1.004695661407783,-0.3396180546784813,210.165290915222,-94.97569846975249,24488,0.2233496059670206
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,120.0,0.2106820096609977,1.0737120531367557,-0.2998365126283769,209.17818233684997,-50.96766326419642,18578,0.1542543813135565
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,135.0,0.2762058729881702,0.941423541282672,-0.3899297118188469,174.5381751017246,-29.85195577282984,7895,0.2604292135053302
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,150.0,-0.1124585944367901,1.081136583822686,-0.1126271365412578,335.0121143020324,-227.84116422279607,7743,0.2892986349165508
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,180.0,0.0164157275815953,1.032770318232488,-0.2848484367867111,284.46199200587483,-92.31599256442593,8157,0.2959014527970048
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,210.0,-0.0471756274020211,1.0589262483831654,-0.1825422890078236,256.84674353907707,-119.27383409085093,7060,0.1791379252312534
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,240.0,0.2531052857384195,0.7011185748954005,-0.4165163798584749,177.69711819692438,-16.217178310888492,9425,0.5343421652489709
GRACE-FO-A,2019-08-31,1.7307482751211486e-07,-6.761766092537985,low,POD,270.0,0.1767000663021559,0.9907850795755654,-0.3210609767761864,239.9305505256191,-47.16293421922624,8325,0.3156529614702546
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,2.0,0.020016227842525,1.0120551030509648,-0.2328613854352244,176.06488542874112,-363.64224894842704,7394,0.0197413000904015
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,3.0,0.0199024062274172,1.0286904121489926,-0.2460074007788117,181.1018359316197,-341.2085441942567,7423,0.0201802450307465
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,5.0,0.0192583003118473,1.0147948529333737,-0.2446758918796036,177.79610743606636,-325.7947214063718,7441,0.0182374131158087
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,7.0,0.0131496638983647,1.020999889357122,-0.2521704476481408,180.11845314897283,-318.4654775819767,7452,0.0092235940460133
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,10.0,0.00397048939121,1.0213583974834262,-0.2663204518278289,180.613792540443,-308.08484485239467,7480,-0.0045977748262261
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,15.0,-0.0049822657747566,1.0263945364416949,-0.2831459074370751,182.91848825946877,-289.18593018359434,7553,-0.0176780597667081
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,20.0,-0.0039781628860855,1.0111532167441497,-0.2772807987856288,179.46627596199974,-279.76821189669323,7733,-0.0190162154621065
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,30.0,0.0231431896286915,0.969833919038792,-0.2663639895263018,169.07856055850928,-270.514253202812,8413,0.0004197135064421
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,45.0,0.1694617979539292,0.8040730923640175,-0.198453203247401,132.86542374690305,-235.71671829737224,13350,0.2738845450569039
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,60.0,-0.0133045940009259,1.049683097572007,-0.3071115745650408,196.1437723648436,-349.4862267921233,10798,-0.0008187936113867
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,75.0,-0.008613737153444,1.0407340744015006,-0.3180691332471463,193.10454939955147,-289.1102430048091,10557,0.0002906032053249
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,90.0,0.3195015381915546,0.5049182823275784,-0.0945773949308661,73.95414047815021,-74.18361814410437,13854,0.5351383552042785
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,100.0,0.2705978944592016,0.5282021804776948,-0.1160646330741589,80.16464758990598,-89.0580600493446,13805,0.5169246681066861
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,120.0,0.0573346275341793,0.9339468898247232,-0.2599788778820032,164.64672151327946,-282.8903333374353,12220,0.1734262793561323
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,135.0,0.2808188226036831,0.4611759538750838,-0.0867597187929873,68.53522384193982,-85.29703365925097,13770,0.5200620811137137
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,150.0,0.3107847405835343,0.5327458147104059,-0.1446036298331918,79.73523862722118,-65.61804608513262,13669,0.5117673138581228
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,180.0,0.3324025079622519,0.4022483436410896,-0.1065175297752408,60.513425962079026,-50.02325720552021,13680,0.573498487045633
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,210.0,0.2288506502811771,0.6326267568537728,-0.1686540726034499,100.51683005574672,-131.3673487367471,13522,0.4435807295248229
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,240.0,0.4177735462553405,0.207265871392572,-0.0382406999920556,39.22793510341873,0.2883842584753715,13560,0.7759699297012999
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,EDR,270.0,0.3373214695291626,0.3456783668511025,-0.0609590990234549,52.84525247279512,-42.44528341366103,13500,0.6086820684668938
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,2.0,0.0115166769218805,1.071485734318735,-0.2918084497224758,192.61795712330223,-357.9725269592443,14459,0.010917618663589
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,3.0,0.0098950446215743,1.0824796376377823,-0.3027774226343676,196.2072338246357,-333.066644091884,14484,0.0096323368044674
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,5.0,0.0089650408710751,1.085783417391286,-0.3161539535518628,197.92256236012923,-312.4668359358321,14510,0.0085510320947045
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,7.0,0.0161332498944824,1.0372934518178658,-0.2989054784627018,184.1937764036132,-295.802163938697,14495,0.0143631979961403
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,10.0,0.0081033311959001,1.01668041212104,-0.2928772495713211,179.8414134282321,-275.1673334853412,14526,0.0103616473416886
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,15.0,-0.0012651472684035,0.98686484756227,-0.2771458385528496,172.60278444021492,-258.8855862989623,14702,-0.0027589218201008
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,20.0,-0.0029318214313089,0.978142094036396,-0.2770220462392117,170.85688518926742,-253.82506670048969,15044,-0.0164570984230388
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,30.0,0.0075352268822545,0.962235973464717,-0.2700404136438608,166.51602957736128,-250.05453858613373,15969,-0.0442075664293434
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,45.0,0.1360859030513197,0.8900012418432343,-0.1730884194845249,150.65460761436165,-373.9263055567928,25083,0.1911905641145806
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,60.0,-0.0447276846688453,1.0811996400803496,-0.3335144163093181,204.5770142986326,-318.7416557573157,19275,-0.0659334058210321
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,75.0,-0.0515595029913178,1.0117237435831408,-0.3077102274207742,185.03499700660927,-277.0725631628584,19040,-0.0800168282192664
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,90.0,0.2366615234406451,0.6079885431058953,-0.1261572958440608,91.98848338496542,-133.11775203020397,26905,0.3828069333038647
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,100.0,0.2005158738291885,0.6474763199939287,-0.1377399084827902,99.35558216723147,-164.85816907378003,26982,0.3600239365309177
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,120.0,-0.0111467124327402,1.0001086864174291,-0.2958482630569207,182.0436329114337,-300.9347264817654,21678,0.0080238086956165
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,135.0,0.1803742373437578,0.6328420649182015,-0.142504490463224,97.2498686998144,-159.20862967699964,26935,0.3432479127957482
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,150.0,0.2088126872802887,0.6830471657812031,-0.1907727527564866,106.5485096450704,-137.07959963693642,26770,0.3109433065608734
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,180.0,0.2170058055937305,0.5971785011716809,-0.1566203867421398,91.99340056879366,-115.76962044717553,27039,0.3691226458456728
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,210.0,0.1313688624349231,0.8228032466613089,-0.2451945474266856,139.52736802234807,-237.2681454218439,26312,0.2538565644116647
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,240.0,0.2929781777851338,0.3293300128143535,-0.0637734871479296,52.18589537153739,-26.740374300431903,27113,0.5578781968692553
GRACE-FO-A,2020-09-24,1.1779009295319045e-07,-6.928891235497101,low,POD,270.0,0.2162742641599212,0.5235752581697621,-0.1035638391524318,79.43183570849008,-106.27424656537872,26923,0.3990578044967889
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,2.0,0.1209634353937964,1.1002716709144702,-0.2111582247431879,200.8626910597451,-352.3669340876074,8733,0.1209798502968073
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,3.0,0.1231540242059235,1.1120458978960424,-0.2241188777855698,204.56860919802017,-290.86843424270944,8786,0.1225620842288401
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,5.0,0.1299907260798995,1.087227181210646,-0.2207451574212449,197.5213195594679,-239.3292417242065,8878,0.1301426829836225
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,7.0,0.1340170458588009,1.0705729818873588,-0.2192054509047519,193.02353725760443,-209.91175186065612,8954,0.134890483437873
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,10.0,0.1319859178430247,1.0477226144018927,-0.2169739101635825,187.67523756995948,-186.4836524237681,9106,0.1388975564253151
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,15.0,0.1368298557404685,1.0420628570149928,-0.2174675938403956,187.89759072354067,-169.11838807532962,9316,0.157316428681746
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,20.0,0.154760890722794,1.037132768610295,-0.2292726113790692,186.83407689485375,-166.28706679044916,9638,0.1828054337225265
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,30.0,0.1435982610899203,1.0033918992024626,-0.2292820870925983,179.0555380738602,-170.52460942018433,10555,0.1672849325445791
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,45.0,0.003300466803048,0.9493587092173954,-0.2253275667406367,170.98362040707306,-152.75459086109714,12945,0.0391399154767785
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,60.0,0.0254236736565425,0.8470585068024612,-0.092817641732177,144.66269594678874,-184.42049350923747,13071,0.1022411745824144
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,75.0,0.0960581890630767,0.816319074576829,-0.124558965241911,135.99705345073608,-147.83624472289878,13678,0.1654511902244998
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,90.0,0.2911452680551195,0.3579512039104766,-0.0457134614603294,57.2535863709738,-2.3168634808603983,14213,0.3949637974542009
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,100.0,0.2966202287686429,0.3840111464808025,-0.0450374937335155,60.12409060892692,-2.059515393226974,14193,0.3952340577757648
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,120.0,0.2105860615150716,0.6129924207746507,-0.0852500578093127,90.85900681517232,-49.834659168925555,14133,0.2462702365595813
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,135.0,0.2485671011298298,0.3335806560328916,-0.0387457589266785,53.95283311886667,-27.484769953158516,9225,0.3683617972491941
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,150.0,0.252714252287236,0.3215718970384532,-0.0798703286260831,55.317030264148734,-20.29176356742537,9210,0.3913263072818106
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,180.0,0.3153616515574756,0.2043573761001123,-0.0469454801384213,43.5019777623519,1.613764082308633,9180,0.5388414216896873
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,210.0,0.1974977927545595,0.2593187739674284,-0.0756349994750952,50.9118468559711,-20.28596248684853,9150,0.4668804601928135
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,240.0,0.1978561848330789,0.1900500524575573,-0.0318093464697887,45.560568189215054,-9.80826098942278,9120,0.5646370298881507
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,EDR,270.0,0.2777122815688801,0.1740577844000723,-0.0315121298110522,42.78758663924533,0.6205691783499168,9090,0.5904176114141653
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,2.0,0.146041930491765,1.105955173731899,-0.2282334988665472,202.6621663305454,-341.176431526686,17767,0.1475572357372556
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,3.0,0.1618390299423279,1.1178179975396492,-0.2306838816986338,206.38812276280703,-295.5965764143606,17864,0.1636302092469616
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,5.0,0.1862404035004975,1.0871448131832084,-0.2333472129576665,197.59744079600853,-249.55089598923095,17975,0.1898279736178199
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,7.0,0.2057431214872533,1.084358268699983,-0.2419615367753753,197.08949424396465,-224.53165259807807,18190,0.211440548776023
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,10.0,0.238116666561464,1.0844564375308607,-0.2533442112984875,197.96524140809692,-195.612457982402,18586,0.2488633402223598
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,15.0,0.2865700963304926,1.0070863123481864,-0.2530469037946692,176.87424875594897,-150.4226901630018,19083,0.3109013241271421
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,20.0,0.3178324520516865,0.9744021399616812,-0.247956095531226,167.598053328935,-143.7431274209402,19698,0.3429581321735492
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,30.0,0.3176663083353733,0.9518189705090744,-0.2328252557224308,162.45130867496354,-150.7702350336832,21556,0.3236975117517729
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,45.0,0.2096524030933459,0.8879526378670256,-0.2381648796446104,152.00373486592434,-101.34874389101118,24741,0.2616803865435148
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,60.0,0.1914199776351857,0.7735676137345667,-0.0739212026742818,128.37844827651966,-140.05916175495182,25264,0.3350569826898734
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,75.0,0.29563202407717,0.706463393630518,-0.0807045728864243,112.36700186342176,-102.1987382229562,26401,0.4621907415671513
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,90.0,0.5405847754419025,0.4021955106260333,-0.0605330240945778,62.674955931555985,16.255508665700713,27673,0.7684217329252399
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,100.0,0.5536196573238483,0.3940788924250363,-0.060170371041912,61.805496109245595,19.88775968591569,27584,0.7781449225121753
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,120.0,0.4485967940752482,0.5902302759697734,-0.0617835676412302,89.11046765597818,-25.816472754842337,27373,0.6161716953182288
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,135.0,0.3063759020898088,0.3401138207756193,-0.0297271399561269,53.419251207646965,-20.775009078214236,18440,0.4971349358011617
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,150.0,0.3076068856620529,0.3091568998343379,-0.1025266862317668,52.92888904971051,-11.045450257134773,18418,0.524014867127068
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,180.0,0.3496181957935638,0.2023789966812318,-0.0562486831227907,43.102709412349974,3.6881272339808646,18358,0.6736037181495309
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,210.0,0.2929216561845906,0.2235710285020296,-0.0766661310878333,46.3742458912217,-6.678245363727675,18298,0.623326145362663
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,240.0,0.3070499239573225,0.1737788032949727,-0.0267282174959091,42.83018417746498,-0.015258021599851,18238,0.7087956522368667
GRACE-FO-A,2021-03-01,8.161112931330665e-08,-7.088250612449864,low,POD,270.0,0.3302231660780495,0.1534815165279172,-0.0324852444690975,41.07323469975823,4.218595430663575,18178,0.7397184300086829
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,2.0,0.0509171325266609,1.096054341942042,-0.2799482837076132,199.7512239402168,-108.72383938066896,8046,0.0523478782597953
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,3.0,0.0576873551717506,1.05944390173365,-0.2700870427851262,189.3815847093836,-101.0726591541951,7999,0.0605481844292562
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,5.0,0.0586472389470283,1.0731778282978035,-0.2846259630985862,194.02080267261152,-96.03824464634198,8005,0.0645099011285025
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,7.0,0.0682216970375302,1.083337420937685,-0.2942391919930068,197.72571183678505,-90.9279388948403,7994,0.0788260458722914
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,10.0,0.0714798033086858,1.07852089277942,-0.3019393216019203,197.97409561344895,-89.2452522054795,8006,0.0895752930070804
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,15.0,0.0985301834925188,1.0653213016309269,-0.3056189258075212,195.71240537801344,-86.53086154563346,8112,0.1248927603300719
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,20.0,0.121130540868333,1.0514735730516531,-0.311025702079313,193.76327688626432,-82.67285062422415,8251,0.1570860707117746
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,30.0,0.1558614539195983,1.0327188802597518,-0.3269292689466812,192.27567083294073,-82.09385360534118,8907,0.2133932859342682
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,45.0,0.5093017823745584,0.6154864375534407,-0.1246895385518487,96.1368403950098,1.153174872789442,13785,0.6358784683202716
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,60.0,0.3177441366068941,0.9942550364935088,-0.2339498918224949,176.1420716067284,-67.00686347084073,11762,0.3112053329747055
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,75.0,0.2631632908935071,1.0306575662746575,-0.2919781060878759,191.17425445197432,-76.45999523733096,11634,0.2802520461285449
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,90.0,0.5056927426670043,0.4353854351710363,-0.0577217807005307,74.18197730625957,13.204223128617896,14108,0.7384414848488657
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,100.0,0.3576178549357266,0.4705302708314118,-0.1947722350092861,89.18157143711612,-2.302151066845526,14041,0.7274100669728836
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,120.0,0.1575492704396913,0.8615427985360825,-0.3108591530658436,167.85598938507297,-79.04654280086783,13373,0.4429935861730745
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,135.0,0.3157047573200242,0.4196005421253158,-0.1990548628607677,88.26918481431665,-7.874586155798835,14116,0.7657187080500162
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,150.0,0.4042066490038609,0.4749460063621917,-0.0595884518387252,87.47163345940523,-4.3588899337901665,14082,0.7553811878534201
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,180.0,0.4930961658664356,0.3441797873228293,-0.0295782286092433,65.45261778493496,13.109704696855497,14040,0.7829295439357822
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,210.0,0.3748183570408736,0.4981452782148961,-0.1911695306834509,89.00097059751913,-6.259345421086859,13951,0.6858716789249969
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,240.0,0.5995612683931433,0.2166191101504852,-0.0508108419584447,51.17708202542821,35.3069258622436,13920,0.9027724509093344
GRACE-FO-A,2021-03-20,1.0606852621527298e-07,-6.974413465474914,low,EDR,270.0,0.5348412893804266,0.297544960593735,-0.0348011059176075,58.5720191849052,22.69973412017716,13860,0.8103430124788708
